START_DATE*,END_DATE*,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,DISTANCE,Year,Time Cat
2016-08-16 08:16:00,8/16/2016 8:23,Business,Unknown Location,Unknown Location,2.7,,Short Trip,2020,Short Trip
2016-08-16 08:46:00,8/16/2016 8:53,Business,Unknown Location,Unknown Location,5.5,,Long Trip,2020,Medium Trip
2016-08-16 10:06:00,8/16/2016 10:27,Business,Unknown Location,Islamabad,5.7,,Long Trip,2020,Medium Trip
2016-08-16 10:31:00,8/16/2016 10:38,Business,Islamabad,Islamabad,1.2,,Short Trip,2020,Short Trip
2016-08-16 11:47:00,8/16/2016 12:03,Business,Islamabad,Unknown Location,5.7,Temporary Site,Long Trip,2020,Medium Trip
2016-08-16 15:13:00,8/16/2016 15:36,Business,Unknown Location,Unknown Location,16.2,,Long Trip,2020,Long Trip
2016-08-17 10:17:00,8/17/2016 10:41,Business,Unknown Location,Unknown Location,2.6,,Short Trip,2020,Short Trip
2016-08-17 10:57:00,8/17/2016 11:20,Business,Unknown Location,Unknown Location,12.1,,Long Trip,2020,Long Trip
2016-08-17 14:45:00,8/17/2016 14:50,Business,Unknown Location,R?walpindi,1.4,,Short Trip,2020,Short Trip
2016-08-17 15:32:00,8/17/2016 15:47,Business,R?walpindi,Islamabad,6.4,,Long Trip,2020,Medium Trip
2016-08-17 16:29:00,8/17/2016 16:50,Business,Islamabad,Unknown Location,7.3,,Long Trip,2020,Medium Trip
2016-08-17 16:54:00,8/17/2016 17:00,Business,Unknown Location,Unknown Location,5.3,,Long Trip,2020,Medium Trip
2016-08-17 17:05:00,8/17/2016 17:34,Business,Unknown Location,Unknown Location,5.5,,Long Trip,2020,Medium Trip
2016-08-17 18:38:00,8/17/2016 18:57,Business,Unknown Location,Unknown Location,7.7,Temporary Site,Long Trip,2020,Medium Trip
2016-08-18 18:40:00,8/18/2016 19:07,Business,Unknown Location,Unknown Location,7.6,Temporary Site,Long Trip,2020,Medium Trip
2016-08-19 08:24:00,8/19/2016 8:45,Business,Unknown Location,Noorpur Shahan,7.6,,Long Trip,2020,Medium Trip
2016-08-19 08:54:00,8/19/2016 9:07,Business,Noorpur Shahan,Islamabad,3.3,,Short Trip,2020,Short Trip
2016-08-19 09:27:00,8/19/2016 9:47,Business,Islamabad,R?walpindi,6.5,,Long Trip,2020,Medium Trip
2016-08-19 10:57:00,8/19/2016 11:06,Business,R?walpindi,Unknown Location,2.0,,Short Trip,2020,Short Trip
2016-08-19 12:07:00,8/19/2016 12:24,Business,Unknown Location,Islamabad,5.7,,Long Trip,2020,Medium Trip
2016-08-19 15:51:00,8/19/2016 16:06,Business,Islamabad,Islamabad,3.2,,Short Trip,2020,Short Trip
2016-08-19 17:12:00,8/19/2016 17:52,Business,Islamabad,Unknown Location,12.5,,Long Trip,2020,Long Trip
2016-08-21 10:00:00,8/21/2016 10:29,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,Long Trip,2020,Medium Trip
2016-08-21 14:05:00,8/21/2016 14:34,Business,Unknown Location,Unknown Location,7.7,,Long Trip,2020,Medium Trip
2016-08-21 16:30:00,8/21/2016 17:02,Business,Unknown Location,Islamabad,12.2,,Long Trip,2020,Long Trip
2016-08-21 18:10:00,8/21/2016 18:17,Business,Islamabad,Islamabad,1.4,,Short Trip,2020,Short Trip
2016-08-21 18:48:00,8/21/2016 19:24,Business,Islamabad,Unknown Location,20.2,,Long Trip,2020,Long Trip
2016-08-22 10:00:00,8/22/2016 10:44,Business,Unknown Location,Islamabad,9.8,,Long Trip,2020,Medium Trip
2016-08-22 11:07:00,8/22/2016 11:23,Business,Islamabad,Unknown Location,6.3,,Long Trip,2020,Medium Trip
2016-08-22 12:36:00,8/22/2016 12:49,Business,Unknown Location,Islamabad,4.9,,Short Trip,2020,Short Trip
2016-08-22 13:02:00,8/22/2016 13:11,Business,Islamabad,Islamabad,1.5,,Short Trip,2020,Short Trip
2016-08-22 14:07:00,8/22/2016 14:31,Business,Islamabad,Unknown Location,10.9,,Long Trip,2020,Long Trip
2016-08-22 15:14:00,8/22/2016 15:49,Business,Unknown Location,Unknown Location,19.0,,Long Trip,2020,Long Trip
2016-08-22 15:59:00,8/22/2016 17:16,Business,Unknown Location,Unknown Location,19.0,,Long Trip,2020,Long Trip
2016-08-22 19:58:00,8/22/2016 20:50,Business,Unknown Location,R?walpindi,7.9,,Long Trip,2020,Medium Trip
2016-08-22 20:53:00,8/22/2016 21:31,Business,R?walpindi,R?walpindi,4.1,,Short Trip,2020,Short Trip
2016-08-22 22:31:00,8/22/2016 23:00,Business,R?walpindi,Unknown Location,18.7,,Long Trip,2020,Long Trip
2016-08-23 08:10:00,8/23/2016 8:25,Business,Unknown Location,Noorpur Shahan,8.7,,Long Trip,2020,Medium Trip
2016-08-23 09:35:00,8/23/2016 10:09,Business,Noorpur Shahan,Unknown Location,7.5,,Long Trip,2020,Medium Trip
2016-08-23 12:59:00,8/23/2016 13:15,Business,Unknown Location,Noorpur Shahan,7.7,,Long Trip,2020,Medium Trip
2016-08-23 13:19:00,8/23/2016 13:30,Business,Noorpur Shahan,Islamabad,4.4,,Short Trip,2020,Short Trip
2016-08-23 13:49:00,8/23/2016 14:04,Business,Islamabad,Unknown Location,5.0,,Short Trip,2020,Medium Trip
2016-08-23 15:07:00,8/23/2016 15:12,Business,Unknown Location,Unknown Location,1.9,,Short Trip,2020,Short Trip
2016-08-23 15:15:00,8/23/2016 17:16,Business,Unknown Location,Unknown Location,7.9,,Long Trip,2020,Medium Trip
2016-08-23 17:42:00,8/23/2016 18:31,Business,Unknown Location,Unknown Location,17.7,,Long Trip,2020,Long Trip
2016-08-24 12:05:00,8/24/2016 12:56,Business,Unknown Location,Unknown Location,25.2,,Long Trip,2020,Long Trip
2016-08-24 13:01:00,8/24/2016 15:25,Business,Unknown Location,Unknown Location,96.2,,Long Trip,2020,Long Trip
2016-08-25 15:17:00,8/25/2016 16:22,Business,Unknown Location,Unknown Location,35.0,,Long Trip,2020,Long Trip
2016-08-25 16:36:00,8/25/2016 16:56,Business,Unknown Location,Unknown Location,5.5,,Long Trip,2020,Medium Trip
2016-08-25 17:19:00,8/25/2016 19:20,Business,Unknown Location,Unknown Location,50.4,,Long Trip,2020,Long Trip
2016-08-25 19:25:00,8/25/2016 19:57,Business,Unknown Location,Lahore,9.2,,Long Trip,2020,Medium Trip
2016-08-25 22:58:00,8/25/2016 23:16,Business,Lahore,Unknown Location,7.3,,Long Trip,2020,Medium Trip
2016-08-26 09:06:00,8/26/2016 9:20,Business,Unknown Location,Unknown Location,5.0,,Short Trip,2020,Medium Trip
2016-08-26 11:14:00,8/26/2016 11:26,Business,Unknown Location,Unknown Location,3.8,,Short Trip,2020,Short Trip
2016-08-26 12:10:00,8/26/2016 12:20,Business,Unknown Location,Lahore,3.9,,Short Trip,2020,Short Trip
2016-08-26 14:10:00,8/26/2016 14:33,Business,Lahore,Lahore,7.4,,Long Trip,2020,Medium Trip
2016-08-26 15:23:00,8/26/2016 15:35,Business,Lahore,Lahore,1.5,,Short Trip,2020,Short Trip
2016-08-26 15:59:00,8/26/2016 16:24,Business,Lahore,Unknown Location,7.9,,Long Trip,2020,Medium Trip
2016-08-26 16:55:00,8/26/2016 17:12,Business,Unknown Location,Lahore,2.9,,Short Trip,2020,Short Trip
2016-08-26 18:42:00,8/26/2016 18:56,Business,Lahore,Lahore,3.4,,Short Trip,2020,Short Trip
2016-08-26 19:31:00,8/26/2016 19:54,Business,Lahore,Lahore,3.8,,Short Trip,2020,Short Trip
2016-08-26 20:06:00,8/26/2016 20:16,Business,Lahore,Unknown Location,5.9,,Long Trip,2020,Medium Trip
2016-08-27 09:34:00,8/27/2016 10:11,Business,Unknown Location,Lahore,9.6,,Long Trip,2020,Medium Trip
2016-08-27 11:47:00,8/27/2016 12:06,Business,Lahore,Lahore,7.0,,Long Trip,2020,Medium Trip
2016-08-27 12:12:00,8/27/2016 12:17,Business,Lahore,Lahore,0.9,,Short Trip,2020,Short Trip
2016-08-27 14:01:00,8/27/2016 15:44,Business,Lahore,Unknown Location,86.6,,Long Trip,2020,Long Trip
2016-08-27 16:15:00,8/27/2016 19:13,Business,Unknown Location,Unknown Location,156.9,,Long Trip,2020,Long Trip
2016-08-28 09:57:00,8/28/2016 10:18,Business,Unknown Location,Noorpur Shahan,10.1,,Long Trip,2020,Long Trip
2016-08-28 16:39:00,8/28/2016 16:55,Business,Noorpur Shahan,Islamabad,6.2,,Long Trip,2020,Medium Trip
2016-08-28 17:37:00,8/28/2016 17:55,Business,Islamabad,Islamabad,5.3,,Long Trip,2020,Medium Trip
2016-08-28 21:15:00,8/28/2016 21:59,Business,Islamabad,Unknown Location,12.1,,Long Trip,2020,Long Trip
2016-08-29 12:02:00,8/29/2016 12:31,Business,Unknown Location,Islamabad,10.8,,Long Trip,2020,Long Trip
2016-08-29 13:38:00,8/29/2016 13:48,Business,Islamabad,Islamabad,4.3,,Short Trip,2020,Short Trip
2016-08-29 14:31:00,8/29/2016 14:41,Business,Islamabad,Islamabad,2.5,,Short Trip,2020,Short Trip
2016-08-29 14:49:00,8/29/2016 15:04,Business,Islamabad,Unknown Location,5.7,Temporary Site,Long Trip,2020,Medium Trip
2016-08-29 15:49:00,8/29/2016 15:59,Business,Unknown Location,Islamabad,2.8,,Short Trip,2020,Short Trip
2016-08-29 16:06:00,8/29/2016 16:21,Business,Islamabad,Unknown Location,4.0,,Short Trip,2020,Short Trip
2016-08-29 17:24:00,8/29/2016 17:41,Business,Unknown Location,Islamabad,5.5,,Long Trip,2020,Medium Trip
2016-08-29 18:27:00,8/29/2016 18:36,Business,Islamabad,Islamabad,2.6,,Short Trip,2020,Short Trip
2016-08-30 11:53:00,8/30/2016 12:05,Business,Unknown Location,Unknown Location,2.1,,Short Trip,2020,Short Trip
2016-08-30 12:46:00,8/30/2016 13:09,Business,Unknown Location,Islamabad,8.8,,Long Trip,2020,Medium Trip
2016-08-30 13:25:00,8/30/2016 13:46,Business,Islamabad,Islamabad,4.4,,Short Trip,2020,Short Trip
2016-08-30 14:00:00,8/30/2016 14:20,Business,Islamabad,Unknown Location,5.3,,Long Trip,2020,Medium Trip
2016-08-30 17:27:00,8/30/2016 18:09,Business,Unknown Location,Unknown Location,13.0,,Long Trip,2020,Long Trip
2016-09-01 11:51:00,9/1/2016 12:24,Business,Unknown Location,Islamabad,13.0,,Long Trip,2020,Long Trip
2016-09-01 17:21:00,9/1/2016 17:36,Business,Islamabad,Unknown Location,10.6,,Long Trip,2020,Long Trip
2016-09-01 18:49:00,9/1/2016 19:08,Business,Unknown Location,Unknown Location,2.2,,Short Trip,2020,Short Trip
2016-09-02 11:37:00,9/2/2016 12:24,Business,Unknown Location,Islamabad,9.2,,Long Trip,2020,Medium Trip
2016-09-02 18:56:00,9/2/2016 19:37,Business,Unknown Location,Unknown Location,12.9,,Long Trip,2020,Long Trip
2016-09-05 10:25:00,9/5/2016 10:44,Business,Unknown Location,R?walpindi,17.2,,Long Trip,2020,Long Trip
2016-09-06 17:49:00,9/6/2016 17:49,Business,Unknown Location,Unknown Location,69.1,,Long Trip,2020,Long Trip
2016-09-10 10:28:00,9/10/2016 10:45,Business,Unknown Location,Unknown Location,2.8,,Short Trip,2020,Short Trip
2016-09-11 09:51:00,9/11/2016 9:55,Business,Unknown Location,Unknown Location,8.6,,Long Trip,2020,Medium Trip
2016-09-11 21:40:00,9/11/2016 21:42,Business,Unknown Location,Unknown Location,9.8,,Long Trip,2020,Medium Trip
2016-09-12 08:07:00,9/12/2016 8:12,Business,Unknown Location,Unknown Location,3.6,,Short Trip,2020,Short Trip
2016-09-12 11:15:00,9/12/2016 11:24,Business,Unknown Location,Unknown Location,1.7,,Short Trip,2020,Short Trip
2016-09-12 13:04:00,9/12/2016 13:44,Business,Unknown Location,Unknown Location,11.5,,Long Trip,2020,Long Trip
2016-09-13 16:56:00,9/13/2016 17:02,Business,Unknown Location,Unknown Location,0.7,,Short Trip,2020,Short Trip
2016-09-14 11:55:00,9/14/2016 11:59,Business,Unknown Location,Unknown Location,0.7,,Short Trip,2020,Short Trip
2016-09-15 20:33:00,9/15/2016 20:38,Business,Unknown Location,Unknown Location,0.9,,Short Trip,2020,Short Trip
2016-09-16 07:08:00,9/16/2016 7:08,Business,Unknown Location,Unknown Location,1.6,,Short Trip,2020,Short Trip
2016-09-18 18:07:00,9/18/2016 18:11,Business,Unknown Location,Unknown Location,9.4,,Long Trip,2020,Medium Trip
2016-09-19 06:18:00,9/19/2016 6:49,Business,R?walpindi,Unknown Location,18.2,,Long Trip,2020,Long Trip
2016-09-19 14:40:00,9/19/2016 14:56,Business,Unknown Location,Islamabad,10.5,,Long Trip,2020,Long Trip
2016-09-19 16:23:00,9/19/2016 16:31,Business,Islamabad,Unknown Location,5.7,,Long Trip,2020,Medium Trip
2016-09-19 17:36:00,9/19/2016 18:20,Business,Unknown Location,Unknown Location,18.0,,Long Trip,2020,Long Trip
2016-09-19 19:10:00,9/19/2016 19:49,Business,Unknown Location,Islamabad,18.3,,Long Trip,2020,Long Trip
2016-09-20 11:29:00,9/20/2016 11:48,Business,Islamabad,Unknown Location,16.5,,Long Trip,2020,Long Trip
2016-09-20 20:47:00,9/20/2016 22:47,Business,Unknown Location,R?walpindi,9.6,,Long Trip,2020,Medium Trip
2016-09-23 13:15:00,9/23/2016 13:40,Business,Karachi,Karachi,2.9,,Short Trip,2020,Short Trip
2016-09-24 14:34:00,9/24/2016 15:15,Business,Karachi,Unknown Location,8.2,,Long Trip,2020,Medium Trip
2016-09-24 20:29:00,9/24/2016 20:33,Business,Unknown Location,Unknown Location,2.4,,Short Trip,2020,Short Trip
2016-09-27 08:33:00,9/27/2016 8:35,Business,Unknown Location,Unknown Location,5.8,,Long Trip,2020,Medium Trip
2016-09-27 13:21:00,9/27/2016 14:43,Business,Lahore,Lahore,9.8,,Long Trip,2020,Medium Trip
2016-09-27 19:14:00,9/27/2016 20:34,Business,Lahore,Unknown Location,7.3,,Long Trip,2020,Medium Trip
2016-09-27 21:01:00,9/28/2016 2:37,Business,Unknown Location,Unknown Location,195.6,,Long Trip,2020,Long Trip
2016-09-28 17:21:00,9/28/2016 19:36,Business,Islamabad,Unknown Location,20.5,,Long Trip,2020,Long Trip
2016-09-29 16:13:00,9/29/2016 18:47,Business,Unknown Location,Islamabad,12.6,,Long Trip,2020,Long Trip
2016-09-30 17:39:00,9/30/2016 20:20,Business,Islamabad,Islamabad,37.7,,Long Trip,2020,Long Trip
2016-09-30 20:59:00,9/30/2016 22:34,Business,Islamabad,Unknown Location,16.7,,Long Trip,2020,Long Trip
2016-10-03 17:09:00,10/3/2016 17:12,Business,Unknown Location,Islamabad,10.5,,Long Trip,2020,Long Trip
2016-10-03 18:17:00,10/3/2016 18:34,Business,Islamabad,Islamabad,2.8,,Short Trip,2020,Short Trip
2016-10-03 18:51:00,10/3/2016 19:01,Business,Islamabad,Islamabad,1.6,,Short Trip,2020,Short Trip
2016-10-03 22:04:00,10/3/2016 22:33,Business,Islamabad,Unknown Location,12.7,,Long Trip,2020,Long Trip
2016-10-04 09:50:00,10/4/2016 10:52,Business,Unknown Location,Unknown Location,28.6,,Long Trip,2020,Long Trip
2016-10-04 12:17:00,10/4/2016 12:18,Business,Unknown Location,Unknown Location,15.1,,Long Trip,2020,Long Trip
2016-10-06 08:49:00,10/6/2016 11:36,Business,Unknown Location,R?walpindi,17.9,,Long Trip,2020,Long Trip
2016-10-06 17:23:00,10/6/2016 17:40,Business,R?walpindi,Unknown Location,112.6,,Long Trip,2020,Long Trip
2016-10-06 18:37:00,10/6/2016 18:39,Business,Unknown Location,Unknown Location,18.4,,Long Trip,2020,Long Trip
2016-10-06 19:46:00,10/6/2016 20:26,Business,Unknown Location,Unknown Location,13.8,,Long Trip,2020,Long Trip
2016-10-07 10:56:00,10/7/2016 10:59,Business,Unknown Location,Lahore,33.2,,Long Trip,2020,Long Trip
2016-10-07 11:27:00,10/7/2016 11:50,Business,Lahore,Lahore,2.6,,Short Trip,2020,Short Trip
2016-10-07 13:52:00,10/7/2016 14:08,Business,Lahore,Unknown Location,5.8,,Long Trip,2020,Medium Trip
2016-10-07 14:29:00,10/7/2016 15:11,Business,Unknown Location,Lahore,8.3,,Long Trip,2020,Medium Trip
2016-10-07 15:47:00,10/7/2016 16:02,Business,Lahore,Lahore,2.4,,Short Trip,2020,Short Trip
2016-10-07 18:08:00,10/7/2016 18:27,Business,Lahore,Lahore,3.1,,Short Trip,2020,Short Trip
2016-10-07 18:33:00,10/7/2016 19:01,Business,Lahore,Lahore,6.1,,Long Trip,2020,Medium Trip
2016-10-08 15:03:00,10/8/2016 15:03,Business,Karachi,Karachi,3.6,,Short Trip,2020,Short Trip
2016-10-08 18:15:00,10/8/2016 18:18,Business,Karachi,Unknown Location,8.0,,Long Trip,2020,Medium Trip
2016-10-09 14:04:00,10/9/2016 14:23,Business,Unknown Location,Unknown Location,7.7,Temporary Site,Long Trip,2020,Medium Trip
2016-10-10 17:22:00,10/10/2016 17:28,Business,Islamabad,Islamabad,1.7,,Short Trip,2020,Short Trip
2016-10-10 17:33:00,10/10/2016 18:13,Business,Islamabad,Unknown Location,9.5,,Long Trip,2020,Medium Trip
2016-10-11 01:27:00,10/11/2016 2:08,Business,Unknown Location,R?walpindi,17.1,Meeting,Long Trip,2020,Long Trip
2016-10-12 19:18:00,10/12/2016 19:21,Business,R?walpindi,Unknown Location,18.4,,Long Trip,2020,Long Trip
2016-10-13 11:20:00,10/13/2016 11:58,Business,Unknown Location,Islamabad,9.8,,Long Trip,2020,Medium Trip
2016-10-13 12:08:00,10/13/2016 12:14,Business,Islamabad,Islamabad,1.0,,Short Trip,2020,Short Trip
2016-10-13 13:02:00,10/13/2016 13:02,Business,Islamabad,Islamabad,0.7,,Short Trip,2020,Short Trip
2016-10-13 13:37:00,10/13/2016 13:46,Business,Islamabad,Islamabad,2.3,,Short Trip,2020,Short Trip
2016-10-13 16:08:00,10/13/2016 16:53,Business,Islamabad,Unknown Location,10.9,,Long Trip,2020,Long Trip
2016-10-14 08:50:00,10/14/2016 9:44,Business,Unknown Location,R?walpindi,12.7,,Long Trip,2020,Long Trip
2016-10-14 10:16:00,10/14/2016 10:52,Business,R?walpindi,Unknown Location,12.4,,Long Trip,2020,Long Trip
2016-10-14 15:56:00,10/14/2016 16:20,Business,Unknown Location,Unknown Location,3.8,,Short Trip,2020,Short Trip
2016-10-14 23:54:00,10/15/2016 2:06,Business,Unknown Location,R?walpindi,17.0,Meeting,Long Trip,2020,Long Trip
2016-10-15 22:28:00,10/15/2016 22:48,Business,Morrisville,Morrisville,6.2,,Long Trip,2020,Medium Trip
2016-10-16 00:01:00,10/16/2016 0:14,Business,Morrisville,Cary,3.1,,Short Trip,2020,Short Trip
2016-10-16 12:52:00,10/16/2016 13:11,Business,Cary,Durham,10.5,Meeting,Long Trip,2020,Long Trip
2016-10-16 14:40:00,10/16/2016 15:01,Business,Durham,Morrisville,8.1,,Long Trip,2020,Medium Trip
2016-10-16 15:10:00,10/16/2016 15:19,Business,Morrisville,Cary,3.1,,Short Trip,2020,Short Trip
2016-10-16 19:27:00,10/16/2016 19:33,Business,Whitebridge,Parkway,2.1,Meeting,Short Trip,2020,Short Trip
2016-10-16 20:30:00,10/16/2016 20:39,Business,Cary,Morrisville,4.3,,Short Trip,2020,Short Trip
2016-10-16 21:34:00,10/16/2016 21:41,Business,Morrisville,Cary,2.5,Meal/Entertain,Short Trip,2020,Short Trip
2016-10-17 15:19:00,10/17/2016 15:57,Business,Cary,Raleigh,20.6,,Long Trip,2020,Long Trip
2016-10-17 16:29:00,10/17/2016 17:11,Business,Raleigh,Cary,17.6,,Long Trip,2020,Long Trip
2016-10-17 18:02:00,10/17/2016 18:16,Business,Cary,Apex,5.6,,Long Trip,2020,Medium Trip
2016-10-17 18:31:00,10/17/2016 18:45,Business,Apex,Apex,3.3,,Short Trip,2020,Short Trip
2016-10-17 19:08:00,10/17/2016 19:25,Business,Apex,Cary,5.3,,Long Trip,2020,Medium Trip
2016-10-18 08:12:00,10/18/2016 8:22,Business,Whitebridge,Edgehill Farms,3.3,,Short Trip,2020,Short Trip
2016-10-18 08:53:00,10/18/2016 9:02,Business,Edgehill Farms,Whitebridge,3.3,,Short Trip,2020,Short Trip
2016-10-18 10:41:00,10/18/2016 11:09,Business,Cary,Morrisville,7.9,Temporary Site,Long Trip,2020,Medium Trip
2016-10-18 18:12:00,10/18/2016 18:33,Business,Oakland,Emeryville,13.0,,Long Trip,2020,Long Trip
2016-10-18 19:03:00,10/18/2016 19:13,Business,Emeryville,Berkeley,3.0,,Short Trip,2020,Short Trip
2016-10-18 20:31:00,10/18/2016 20:37,Business,Berkeley,Emeryville,3.0,,Short Trip,2020,Short Trip
2016-10-19 09:33:00,10/19/2016 9:47,Business,Emeryville,Oakland,3.8,,Short Trip,2020,Short Trip
2016-10-19 09:54:00,10/19/2016 10:21,Business,Oakland,San Francisco,9.5,,Long Trip,2020,Medium Trip
2016-10-19 13:45:00,10/19/2016 13:56,Business,SOMISSPO,French Quarter,1.7,,Short Trip,2020,Short Trip
2016-10-19 14:02:00,10/19/2016 14:31,Business,San Francisco,Berkeley,10.8,,Long Trip,2020,Long Trip
2016-10-19 15:44:00,10/19/2016 16:02,Business,West Berkeley,North Berkeley Hills,4.1,,Short Trip,2020,Short Trip
2016-10-19 16:06:00,10/19/2016 16:19,Business,North Berkeley Hills,Southside,2.2,,Short Trip,2020,Short Trip
2016-10-19 16:33:00,10/19/2016 17:01,Business,Berkeley,Emeryville,4.6,,Short Trip,2020,Short Trip
2016-10-20 11:26:00,10/20/2016 11:34,Business,Emeryville,Berkeley,3.1,,Short Trip,2020,Short Trip
2016-10-20 12:19:00,10/20/2016 13:17,Business,Berkeley,San Jose,47.7,,Long Trip,2020,Long Trip
2016-10-20 20:44:00,10/20/2016 21:37,Business,San Jose,Emeryville,44.6,,Long Trip,2020,Long Trip
2016-10-21 10:06:00,10/21/2016 10:21,Business,Emeryville,Oakland,13.2,,Long Trip,2020,Long Trip
2016-10-22 00:54:00,10/22/2016 1:09,Business,Morrisville,Cary,8.7,,Long Trip,2020,Medium Trip
2016-10-22 13:26:00,10/22/2016 14:03,Business,Cary,Raleigh,17.2,,Long Trip,2020,Long Trip
2016-10-22 17:08:00,10/22/2016 17:55,Business,Raleigh,Cary,14.0,,Long Trip,2020,Long Trip
2016-10-23 09:24:00,10/23/2016 10:05,Business,Cary,Raleigh,28.1,,Long Trip,2020,Long Trip
2016-10-23 12:17:00,10/23/2016 12:59,Business,Raleigh,Cary,28.2,,Long Trip,2020,Long Trip
2016-10-23 19:04:00,10/23/2016 19:14,Business,Cary,Morrisville,3.1,Meal/Entertain,Short Trip,2020,Short Trip
2016-10-23 21:10:00,10/23/2016 21:25,Business,Morrisville,Cary,3.1,Customer Visit,Short Trip,2020,Short Trip
2016-10-24 14:57:00,10/24/2016 15:26,Business,Cary,Durham,16.4,,Long Trip,2020,Long Trip
2016-10-24 15:33:00,10/24/2016 16:13,Business,Durham,Morrisville,15.4,,Long Trip,2020,Long Trip
2016-10-24 16:34:00,10/24/2016 16:41,Business,Morrisville,Cary,2.2,,Short Trip,2020,Short Trip
2016-10-25 13:27:00,10/25/2016 14:08,Business,Cary,Apex,11.2,,Long Trip,2020,Long Trip
2016-10-25 15:04:00,10/25/2016 15:11,Business,Apex,Eagle Rock,2.2,,Short Trip,2020,Short Trip
2016-10-25 15:16:00,10/25/2016 15:33,Business,Eagle Rock,Cary,3.6,,Short Trip,2020,Short Trip
2016-10-25 20:00:00,10/25/2016 20:11,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,Short Trip,2020,Short Trip
2016-10-25 20:54:00,10/25/2016 21:03,Business,Savon Height,Parkway,4.9,,Short Trip,2020,Short Trip
2016-10-25 22:24:00,10/25/2016 22:45,Business,Parkway,Whitebridge,8.7,Errand/Supplies,Long Trip,2020,Medium Trip
2016-10-26 19:25:00,10/26/2016 19:31,Business,Whitebridge,Parkway,2.1,Meeting,Short Trip,2020,Short Trip
2016-10-26 20:53:00,10/26/2016 21:03,Business,Parkway,Whitebridge,2.1,,Short Trip,2020,Short Trip
2016-10-27 18:51:00,10/27/2016 19:16,Business,Cary,Morrisville,8.4,Meeting,Long Trip,2020,Medium Trip
2016-10-27 19:20:00,10/27/2016 19:35,Business,Morrisville,Morrisville,5.9,,Long Trip,2020,Medium Trip
2016-10-27 19:52:00,10/27/2016 20:21,Business,Huntington Woods,Huntington Woods,12.1,,Long Trip,2020,Long Trip
2016-10-27 20:47:00,10/27/2016 20:54,Business,Huntington Woods,Weston,3.9,,Short Trip,2020,Short Trip
2016-10-27 21:26:00,10/27/2016 21:48,Business,Morrisville,Cary,6.2,,Long Trip,2020,Medium Trip
2016-10-28 11:34:00,10/28/2016 11:52,Business,Cary,Durham,10.4,Meeting,Long Trip,2020,Long Trip
2016-10-28 13:06:00,10/28/2016 13:36,Business,Durham,Cary,9.9,Meeting,Long Trip,2020,Medium Trip
2016-10-28 15:53:00,10/28/2016 17:59,Business,Cary,Winston Salem,107.0,Meeting,Long Trip,2020,Long Trip
2016-10-28 18:13:00,10/28/2016 20:07,Business,Winston Salem,Asheville,133.6,Meeting,Long Trip,2020,Long Trip
2016-10-28 20:13:00,10/28/2016 22:00,Business,Asheville,Topton,91.8,Meeting,Long Trip,2020,Long Trip
2016-10-29 15:22:00,10/29/2016 17:05,Business,Topton,Hayesville,40.7,Meeting,Long Trip,2020,Long Trip
2016-10-29 17:13:00,10/29/2016 19:19,Business,Hayesville,Topton,75.7,,Long Trip,2020,Long Trip
2016-10-30 07:49:00,10/30/2016 8:30,Business,Topton,Bryson City,29.8,,Long Trip,2020,Long Trip
2016-10-30 09:07:00,10/30/2016 10:09,Business,Bryson City,Bryson City,16.3,,Long Trip,2020,Long Trip
2016-10-30 10:11:00,10/30/2016 10:38,Business,Bryson City,Bryson City,6.5,,Long Trip,2020,Medium Trip
2016-10-30 10:51:00,10/30/2016 11:21,Business,Bryson City,Bryson City,6.3,,Long Trip,2020,Medium Trip
2016-10-30 12:24:00,10/30/2016 12:35,Business,Bryson City,Almond,6.6,,Long Trip,2020,Medium Trip
2016-10-30 12:58:00,10/30/2016 13:18,Business,Almond,Bryson City,15.2,,Long Trip,2020,Long Trip
2016-10-30 13:24:00,10/30/2016 14:37,Business,Bryson City,Asheville,68.4,,Long Trip,2020,Long Trip
2016-10-30 15:22:00,10/30/2016 18:23,Business,Asheville,Mebane,195.9,,Long Trip,2020,Long Trip
2016-10-30 18:26:00,10/30/2016 19:39,Business,Mebane,Cary,45.2,,Long Trip,2020,Long Trip
2016-10-31 18:11:00,10/31/2016 18:20,Business,Cary,Morrisville,3.2,,Short Trip,2020,Short Trip
2016-10-31 18:47:00,10/31/2016 19:16,Business,Morrisville,Raleigh,10.3,,Long Trip,2020,Long Trip
2016-10-31 20:18:00,10/31/2016 20:44,Business,Raleigh,Cary,13.1,,Long Trip,2020,Long Trip
2016-10-31 21:45:00,10/31/2016 22:10,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,Long Trip,2020,Medium Trip
2016-11-01 11:50:00,11/1/2016 12:27,Business,Cary,Durham,16.5,,Long Trip,2020,Long Trip
2016-11-01 16:29:00,11/1/2016 17:02,Business,Durham,Cary,12.8,,Long Trip,2020,Long Trip
2016-11-01 17:35:00,11/1/2016 17:42,Business,Whitebridge,Whitebridge,1.2,,Short Trip,2020,Short Trip
2016-11-01 19:14:00,11/1/2016 19:20,Business,Whitebridge,Whitebridge,1.0,,Short Trip,2020,Short Trip
2016-11-01 19:59:00,11/1/2016 20:12,Business,Whitebridge,Whitebridge,4.1,,Short Trip,2020,Short Trip
